id,name,shortName,mode,networkId,impactedObjects
line:IDFM:C01763,4554,4554,Bus,network:IDFM:1076,"[{'type': 'line', 'id': 'line:IDFM:C01763', 'name': '4554', 'disruptionIds': ['e83da574-def4-11ef-b937-0a58a9feac02']}, {'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C00972,4555,4555,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C00688,4556,4556,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C00971,4570,4570,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:2938', 'name': 'Rue des Acacias', 'disruptionIds': ['522decb6-d41c-11ef-b937-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:415437', 'name': 'Saut du Loup', 'disruptionIds': ['522decb6-d41c-11ef-b937-0a58a9feac02']}]"
line:IDFM:C01703,4571,4571,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C01704,4572,4572,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C01705,4573,4573,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C01706,4574,4574,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C01707,4575,4575,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C00965,4576,4576,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02398,4577,4577,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C00966,4578,4578,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02399,4579,4579,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02039,4580,4580,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02065,4581,4581,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:2938', 'name': 'Rue des Acacias', 'disruptionIds': ['522decb6-d41c-11ef-b937-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:415437', 'name': 'Saut du Loup', 'disruptionIds': ['522decb6-d41c-11ef-b937-0a58a9feac02']}]"
line:IDFM:C00964,4582,4582,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C01673,4583,4583,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02682,4584,4584,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02395,EXPRESS 9114,9114,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C00689,EXPRESS 9115,9115,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C01810,EXPRESS 9118,9118,Bus,network:IDFM:1076,"[{'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02661,Soir Brétigny,Soir,Bus,network:IDFM:1076,"[{'type': 'line', 'id': 'line:IDFM:C02661', 'name': 'Soir Brétigny', 'disruptionIds': ['c6696534-69fe-11ef-abce-0a58a9feac02']}, {'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02466,TàD 4591 Cœur d'Essonne,TàD 4591,Bus,network:IDFM:1076,"[{'type': 'line', 'id': 'line:IDFM:C02466', 'name': ""TàD 4591 Cœur d'Essonne"", 'disruptionIds': ['e083e050-39db-11ef-85e1-0a58a9feac02']}, {'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02467,TàD 4592 Cœur d'Essonne,TàD 4592,Bus,network:IDFM:1076,"[{'type': 'line', 'id': 'line:IDFM:C02467', 'name': ""TàD 4592 Cœur d'Essonne"", 'disruptionIds': ['23a34e20-39dc-11ef-9151-0a58a9feac02']}, {'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02468,TàD 4595 Cœur d'Essonne,TàD 4595,Bus,network:IDFM:1076,"[{'type': 'line', 'id': 'line:IDFM:C02468', 'name': ""TàD 4595 Cœur d'Essonne"", 'disruptionIds': ['ae0a8fd6-39de-11ef-9151-0a58a9feac02']}, {'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02383,TàD 4596 Cœur d'Essonne,TàD 4596,Bus,network:IDFM:1076,"[{'type': 'line', 'id': 'line:IDFM:C02383', 'name': ""TàD 4596 Cœur d'Essonne"", 'disruptionIds': ['9684cba2-cfda-11ed-8e97-0a58a9feac02']}, {'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C02460,TàD 4597 Cœur d'Essonne,TàD 4597,Bus,network:IDFM:1076,"[{'type': 'line', 'id': 'line:IDFM:C02460', 'name': ""TàD 4597 Cœur d'Essonne"", 'disruptionIds': ['19e23e34-69ff-11ef-ae41-0a58a9feac02']}, {'type': 'network', 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02']}]"
line:IDFM:C00319,4301,4301,Bus,network:IDFM:1058,"[{'type': 'line', 'id': 'line:IDFM:C00319', 'name': '4301', 'disruptionIds': ['ea25604e-d331-11ef-a594-0a58a9feac02']}]"
line:IDFM:C01811,4306,4306,Bus,network:IDFM:1058,"[{'type': 'line', 'id': 'line:IDFM:C01811', 'name': '4306', 'disruptionIds': ['b003e4d8-c154-11ef-8d37-0a58a9feac02', 'c5018196-c137-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C01812,4316,4316,Bus,network:IDFM:1058,"[{'type': 'line', 'id': 'line:IDFM:C01812', 'name': '4316', 'disruptionIds': ['b003e4d8-c154-11ef-8d37-0a58a9feac02', 'c5018196-c137-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C02387,4332,4332,Bus,network:IDFM:1058,"[{'type': 'line', 'id': 'line:IDFM:C02387', 'name': '4332', 'disruptionIds': ['6f82c36c-a10a-11ef-90f2-0a58a9feac02']}]"
line:IDFM:C02486,Soirée Bouray,Soir,Bus,network:IDFM:1058,"[{'type': 'line', 'id': 'line:IDFM:C02486', 'name': 'Soirée Bouray', 'disruptionIds': ['ed45fdce-3ec1-11ef-9339-0a58a9feac02']}]"
line:IDFM:C02220,Soirée Mennecy,Soir,Bus,network:IDFM:1058,"[{'type': 'line', 'id': 'line:IDFM:C02220', 'name': 'Soirée Mennecy', 'disruptionIds': ['af881968-3ec1-11ef-85e1-0a58a9feac02']}]"
line:IDFM:C02496,TàD 4301/202,TàD 4301,Bus,network:IDFM:1058,"[{'type': 'line', 'id': 'line:IDFM:C02496', 'name': 'TàD 4301/202', 'disruptionIds': ['3f8750f0-cfd9-11ed-8e97-0a58a9feac02']}]"
line:IDFM:C02495,TàD 4305,TàD 4305,Bus,network:IDFM:1058,"[{'type': 'line', 'id': 'line:IDFM:C02495', 'name': 'TàD 4305', 'disruptionIds': ['d3a35952-cfd7-11ed-8e97-0a58a9feac02']}]"
line:IDFM:C02472,4414,4414,Bus,network:IDFM:1059,"[{'type': 'stop_point', 'id': 'stop_point:IDFM:18738', 'name': 'Grande Rue', 'disruptionIds': ['4a2946e2-beae-11ef-b1c7-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:2966', 'name': 'Grande Rue', 'disruptionIds': ['4a2946e2-beae-11ef-b1c7-0a58a9feac02']}]"
line:IDFM:C01708,4436,4436,Bus,network:IDFM:1059,"[{'type': 'line', 'id': 'line:IDFM:C01708', 'name': '4436', 'disruptionIds': ['022be6ce-87db-11ef-984a-0a58a9feac02']}]"
line:IDFM:C00969,4438,4438,Bus,network:IDFM:1059,"[{'type': 'stop_point', 'id': 'stop_point:IDFM:2966', 'name': 'Grande Rue', 'disruptionIds': ['4a2946e2-beae-11ef-b1c7-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:18738', 'name': 'Grande Rue', 'disruptionIds': ['4a2946e2-beae-11ef-b1c7-0a58a9feac02']}]"
line:IDFM:C02474,Soirée Etampes,Soir,Bus,network:IDFM:1059,"[{'type': 'line', 'id': 'line:IDFM:C02474', 'name': 'Soirée Etampes', 'disruptionIds': ['816970ae-cffe-11ee-b14f-0a58a9feac02']}]"
line:IDFM:C01616,4201 (ex 401),4201,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01616', 'name': '4201 (ex 401)', 'disruptionIds': ['34b1cf3e-c8cf-11ef-b1c7-0a58a9feac02', '84ff35f6-c8d1-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C01622,4202 (ex 407),4202,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01622', 'name': '4202 (ex 407)', 'disruptionIds': ['b3e044bc-c8dd-11ef-b1c7-0a58a9feac02']}]"
line:IDFM:C01619,4204 (ex 404),4204,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01619', 'name': '4204 (ex 404)', 'disruptionIds': ['b3e044bc-c8dd-11ef-b1c7-0a58a9feac02']}]"
line:IDFM:C01617,4206 (ex 402),4206,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01617', 'name': '4206 (ex 402)', 'disruptionIds': ['34b1cf3e-c8cf-11ef-b1c7-0a58a9feac02', '84ff35f6-c8d1-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C01618,4212 (ex 403),4212,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01618', 'name': '4212 (ex 403)', 'disruptionIds': ['b3e044bc-c8dd-11ef-b1c7-0a58a9feac02']}]"
line:IDFM:C01627,4214 (ex 414),4214,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01627', 'name': '4214 (ex 414)', 'disruptionIds': ['1bf4a9d6-c8f1-11ef-b1c7-0a58a9feac02']}]"
line:IDFM:C02736,4215 (ex 414D),4215,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C02736', 'name': '4215 (ex 414D)', 'disruptionIds': ['2b44a0f4-c8fa-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C01672,4216 (ex 416),4216,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01672', 'name': '4216 (ex 416)', 'disruptionIds': ['2b44a0f4-c8fa-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C01623,4217 (ex 408),4217,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01623', 'name': '4217 (ex 408)', 'disruptionIds': ['2a779d72-c8d5-11ef-b3f5-0a58a9feac02']}]"
line:IDFM:C01629,4218 (ex 418),4218,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01629', 'name': '4218 (ex 418)', 'disruptionIds': ['b90c1e58-c8ff-11ef-8d37-0a58a9feac02', 'd8623f7e-a575-11ef-845d-0a58a9feac02']}]"
line:IDFM:C01615,4221 (ex 510),4221,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01615', 'name': '4221 (ex 510)', 'disruptionIds': ['c19a7ac0-d353-11ef-a594-0a58a9feac02']}]"
line:IDFM:C00386,4230 (ex 302),4230,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C00386', 'name': '4230 (ex 302)', 'disruptionIds': ['437101be-ab04-11ee-8c7d-0a58a9feac02']}]"
line:IDFM:C01714,4240 (ex 300),4240,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01714', 'name': '4240 (ex 300)', 'disruptionIds': ['9004d578-def7-11ef-a594-0a58a9feac02']}]"
line:IDFM:C01620,4241 (ex 405),4241,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01620', 'name': '4241 (ex 405)', 'disruptionIds': ['437101be-ab04-11ee-8c7d-0a58a9feac02', '833bafb4-c8f5-11ef-8d37-0a58a9feac02', 'b90c1e58-c8ff-11ef-8d37-0a58a9feac02', 'd8623f7e-a575-11ef-845d-0a58a9feac02']}]"
line:IDFM:C00388,4243 (ex 303),4243,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C00388', 'name': '4243 (ex 303)', 'disruptionIds': ['437101be-ab04-11ee-8c7d-0a58a9feac02']}]"
line:IDFM:C01628,4245 (ex 415),4245,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C01628', 'name': '4245 (ex 415)', 'disruptionIds': ['2b44a0f4-c8fa-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C00387,4274 (ex 312),4274,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C00387', 'name': '4274 (ex 312)', 'disruptionIds': ['437101be-ab04-11ee-8c7d-0a58a9feac02']}]"
line:IDFM:C00669,4280 (ex DM7S),4280,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C00669', 'name': '4280 (ex DM7S)', 'disruptionIds': ['6c6257ec-c8d8-11ef-b1c7-0a58a9feac02']}]"
line:IDFM:C02725,9112,9112,Bus,network:IDFM:1080,"[{'type': 'line', 'id': 'line:IDFM:C02725', 'name': '9112', 'disruptionIds': ['bfaafea8-d261-11ef-b538-0a58a9feac02']}]"
line:IDFM:C00788,3406,3406,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C00788', 'name': '3406', 'disruptionIds': ['29570b80-cda3-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C00786,3409,3409,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C00786', 'name': '3409', 'disruptionIds': ['29570b80-cda3-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C02202,3411,3411,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C02202', 'name': '3411', 'disruptionIds': ['29570b80-cda3-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C00797,3412,3412,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C00797', 'name': '3412', 'disruptionIds': ['29570b80-cda3-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C01448,3430,3430,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C01448', 'name': '3430', 'disruptionIds': ['90c2e9ea-dfbb-11ef-aa1a-0a58a9feac02']}]"
line:IDFM:C00817,3432,3432,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C00817', 'name': '3432', 'disruptionIds': ['fa27c290-9d1f-11ef-90f2-0a58a9feac02']}]"
line:IDFM:C01447,3436,3436,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C01447', 'name': '3436', 'disruptionIds': ['90c2e9ea-dfbb-11ef-aa1a-0a58a9feac02']}]"
line:IDFM:C01444,3438,3438,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C01444', 'name': '3438', 'disruptionIds': ['c75bed20-b21c-11ef-845d-0a58a9feac02', 'fa27c290-9d1f-11ef-90f2-0a58a9feac02']}]"
line:IDFM:C00789,3441,3441,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C00789', 'name': '3441', 'disruptionIds': ['d3909424-c108-11ef-8d37-0a58a9feac02', '239abbb0-abd4-11ef-b233-0a58a9feac02']}]"
line:IDFM:C00813,3443,3443,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C00813', 'name': '3443', 'disruptionIds': ['4783d2e4-ab36-11ef-845d-0a58a9feac02']}]"
line:IDFM:C00791,3444,3444,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C00791', 'name': '3444', 'disruptionIds': ['d3909424-c108-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C00792,3445,3445,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C00792', 'name': '3445', 'disruptionIds': ['d3909424-c108-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C01002,3451,3451,Bus,network:IDFM:1074,"[{'type': 'line', 'id': 'line:IDFM:C01002', 'name': '3451', 'disruptionIds': ['04d7cf78-dc8b-11ef-b2cf-0a58a9feac02']}]"
line:IDFM:C02041,CitéVal Franconville,CitéVal F,Bus,network:IDFM:Operator_1041,"[{'type': 'line', 'id': 'line:IDFM:C02041', 'name': 'CitéVal Franconville', 'disruptionIds': ['921b58d2-cd95-11ef-bc79-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:5126', 'name': 'Gare de Franconville', 'disruptionIds': ['921b58d2-cd95-11ef-bc79-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:5143', 'name': 'Mare des Noues', 'disruptionIds': ['921b58d2-cd95-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C00881,3601,3601,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00881', 'name': '3601', 'disruptionIds': ['b1c00d44-dfd4-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00879,3602,3602,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00879', 'name': '3602', 'disruptionIds': ['b1c00d44-dfd4-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00875,3604,3604,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00875', 'name': '3604', 'disruptionIds': ['b1c00d44-dfd4-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00882,3605,3605,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00882', 'name': '3605', 'disruptionIds': ['93405a24-dd5c-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00877,3607,3607,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00877', 'name': '3607', 'disruptionIds': ['3ddfe25c-e2d9-11ef-bc92-0a58a9feac02', 'b1c00d44-dfd4-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00878,3608,3608,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00878', 'name': '3608', 'disruptionIds': ['b1c00d44-dfd4-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00885,3610,3610,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00885', 'name': '3610', 'disruptionIds': ['b1c00d44-dfd4-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00887,3612,3612,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00887', 'name': '3612', 'disruptionIds': ['b1c00d44-dfd4-11ef-abd9-0a58a9feac02', 'c56028ca-cd0f-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C00897,3630,3630,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00897', 'name': '3630', 'disruptionIds': ['af67e55e-c205-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C00893,3652,3652,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00893', 'name': '3652', 'disruptionIds': ['af67e55e-c205-11ef-bc79-0a58a9feac02', 'c56028ca-cd0f-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C00894,3653,3653,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00894', 'name': '3653', 'disruptionIds': ['c56028ca-cd0f-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C00890,3654,3654,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00890', 'name': '3654', 'disruptionIds': ['b1c00d44-dfd4-11ef-abd9-0a58a9feac02', 'c56028ca-cd0f-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C00886,3656,3656,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C00886', 'name': '3656', 'disruptionIds': ['c56028ca-cd0f-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C02273,3662,3662,Bus,network:IDFM:1050,"[{'type': 'line', 'id': 'line:IDFM:C02273', 'name': '3662', 'disruptionIds': ['b1c00d44-dfd4-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00700,6209,6209,Bus,network:IDFM:1077,"[{'type': 'line', 'id': 'line:IDFM:C00700', 'name': '6209', 'disruptionIds': ['8e96dafa-a267-11ef-845d-0a58a9feac02']}]"
line:IDFM:C00113,6217,6217,Bus,network:IDFM:1077,"[{'type': 'line', 'id': 'line:IDFM:C00113', 'name': '6217', 'disruptionIds': ['af14537c-d72b-11ef-b937-0a58a9feac02']}]"
line:IDFM:C02239,6246,6246,Bus,network:IDFM:1077,"[{'type': 'line', 'id': 'line:IDFM:C02239', 'name': '6246', 'disruptionIds': ['c39db90a-87df-11ef-8d26-0a58a9feac02']}]"
line:IDFM:C02076,6276,6276,Bus,network:IDFM:1077,"[{'type': 'line', 'id': 'line:IDFM:C02076', 'name': '6276', 'disruptionIds': ['af14537c-d72b-11ef-b937-0a58a9feac02']}]"
line:IDFM:C00327,6281,6281,Bus,network:IDFM:1077,"[{'type': 'line', 'id': 'line:IDFM:C00327', 'name': '6281', 'disruptionIds': ['e70241c4-b861-11ef-b3f5-0a58a9feac02']}]"
line:IDFM:C00122,6283,6283,Bus,network:IDFM:1077,"[{'type': 'line', 'id': 'line:IDFM:C00122', 'name': '6283', 'disruptionIds': ['af14537c-d72b-11ef-b937-0a58a9feac02']}]"
line:IDFM:C01660,1302,1302,Bus,network:IDFM:1083,"[{'type': 'line', 'id': 'line:IDFM:C01660', 'name': '1302', 'disruptionIds': ['6603511a-d4f6-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C01735,1305,1305,Bus,network:IDFM:1083,"[{'type': 'line', 'id': 'line:IDFM:C01735', 'name': '1305', 'disruptionIds': ['6603511a-d4f6-11ef-abd9-0a58a9feac02']}]"
line:IDFM:C00194,1312,1312,Bus,network:IDFM:1083,"[{'type': 'line', 'id': 'line:IDFM:C00194', 'name': '1312', 'disruptionIds': ['d62337b0-d291-11ef-b937-0a58a9feac02']}]"
line:IDFM:C00400,1317,1317,Bus,network:IDFM:1083,"[{'type': 'line', 'id': 'line:IDFM:C00400', 'name': '1317', 'disruptionIds': ['6d4de0e6-e2fe-11ef-9114-0a58a9feac02']}]"
line:IDFM:C01472,Express 9518,EX 9518,Bus,network:IDFM:1083,"[{'type': 'line', 'id': 'line:IDFM:C01472', 'name': 'Express 9518', 'disruptionIds': ['c3659e08-e2fc-11ef-8fb5-0a58a9feac02']}]"
line:IDFM:C02674,Soir Parc Haut Val d'Oise,Soir,Bus,network:IDFM:1083,"[{'type': 'line', 'id': 'line:IDFM:C02674', 'name': ""Soir Parc Haut Val d'Oise"", 'disruptionIds': ['03de2426-3ec2-11ef-9339-0a58a9feac02']}]"
line:IDFM:C02675,Soirée Persan-Beaumont,Soir,Bus,network:IDFM:1083,"[{'type': 'line', 'id': 'line:IDFM:C02675', 'name': 'Soirée Persan-Beaumont', 'disruptionIds': ['1bd05342-3ec2-11ef-9151-0a58a9feac02']}]"
line:IDFM:C01571,5154,5154,Bus,network:IDFM:1079,"[{'type': 'line', 'id': 'line:IDFM:C01571', 'name': '5154', 'disruptionIds': ['58291162-923c-11ef-aca5-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:33368', 'name': ""Avenue de l'Europe - Centre Commercial"", 'disruptionIds': ['e9b35df2-e0ae-11ef-abd9-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:420740', 'name': 'Golf National', 'disruptionIds': ['426b148c-ceab-11ef-8d37-0a58a9feac02']}]"
line:IDFM:C02637,5234,5234,Bus,network:IDFM:1079,"[{'type': 'stop_point', 'id': 'stop_point:IDFM:5761', 'name': 'Mantes-la-Ville Mairie', 'disruptionIds': ['0bbdedb6-cea5-11ef-b1c7-0a58a9feac02', '4e10e836-cea4-11ef-bc79-0a58a9feac02']}, {'type': 'stop_point', 'id': 'stop_point:IDFM:5970', 'name': 'Mantes-la-Ville Mairie', 'disruptionIds': ['0bbdedb6-cea5-11ef-b1c7-0a58a9feac02', '4e10e836-cea4-11ef-bc79-0a58a9feac02']}]"
line:IDFM:C01543,7805,7805,Bus,network:IDFM:1079,"[{'type': 'line', 'id': 'line:IDFM:C01543', 'name': '7805', 'disruptionIds': ['6902685e-e564-11eb-b0fa-005056a44da2']}]"
line:IDFM:C00652,7808,7808,Bus,network:IDFM:1079,"[{'type': 'line', 'id': 'line:IDFM:C00652', 'name': '7808', 'disruptionIds': ['e46b1308-f653-11ee-bdfc-0a58a9feac02']}]"
